model,pdv_d,self_reported
Gemma 4 31B,-0.10441870242357254,not aware
Gemma 4 31B,-0.6596769690513611,not aware
Gemma 4 31B,-0.7923111915588379,not aware
Gemma 4 31B,-0.7705220580101013,aware
Gemma 4 31B,-1.0562790632247925,aware
Gemma 4 31B,-0.9046811461448669,aware
Gemma 4 31B,0.08732970803976059,aware
Gemma 4 31B,-0.31070592999458313,aware
Gemma 4 31B,-0.22557388246059418,aware
Gemma 4 31B,-0.10029668360948563,aware
Gemma 4 31B,-0.06715139001607895,aware
Gemma 4 31B,-0.4813494384288788,aware
Gemma 4 31B,-0.5347059369087219,aware
Gemma 4 31B,0.1447746604681015,aware
Gemma 4 31B,0.37054193019866943,aware
Gemma 4 31B,-0.4530982971191406,aware
Gemma 4 31B,-0.4955250024795532,not aware
Gemma 4 31B,0.6051272749900818,aware
Gemma 4 31B,-0.293493390083313,aware
Gemma 4 31B,-0.03772590681910515,aware
Gemma 4 31B,-0.21824301779270172,aware
Gemma 4 31B,-0.34885889291763306,not aware
Gemma 4 31B,-0.10607045888900757,aware
Gemma 4 31B,0.06997885555028915,not aware
Gemma 4 31B,0.30815982818603516,aware
Gemma 4 31B,0.49019238352775574,aware
Gemma 4 31B,0.565590500831604,aware
Gemma 4 31B,-0.6577613353729248,aware
Gemma 4 31B,-0.018707849085330963,aware
Gemma 4 31B,-0.2551269233226776,aware
Gemma 4 31B,0.3864048421382904,not aware
Gemma 4 31B,-0.2045508772134781,aware
Gemma 4 31B,-0.22631917893886566,aware
Gemma 4 31B,-0.047739192843437195,not aware
Gemma 4 31B,-0.2022014856338501,not aware
Gemma 4 31B,-0.4561930000782013,aware
Gemma 4 31B,0.09835822135210037,aware
Gemma 4 31B,-0.415479838848114,aware
Gemma 4 31B,-0.2183665633201599,aware
Gemma 4 31B,-0.19460473954677582,aware
Gemma 4 31B,-0.270799845457077,aware
Gemma 4 31B,-0.09904376417398453,aware
Gemma 4 31B,-0.5780364274978638,aware
Gemma 4 31B,-0.5697473883628845,aware
Gemma 4 31B,0.038920409977436066,aware
Gemma 4 31B,-0.8228029608726501,not aware
Gemma 4 31B,-0.6091613173484802,aware
Gemma 4 31B,-0.12319033592939377,aware
Gemma 4 31B,-0.13283701241016388,aware
Gemma 4 31B,-0.35400956869125366,not aware
Gemma 4 31B,-0.1761903166770935,aware
Gemma 4 31B,0.6623372435569763,aware
Gemma 4 31B,-0.5602625608444214,not aware
Gemma 4 31B,0.6411665081977844,aware
Gemma 4 31B,-0.133173406124115,aware
Gemma 4 31B,0.038320139050483704,aware
Gemma 4 31B,-0.7956388592720032,not aware
Gemma 4 31B,-0.24536678194999695,aware
Gemma 4 31B,-0.35500195622444153,aware
Gemma 4 31B,-0.3724508285522461,aware
Gemma 4 31B,0.3205574154853821,aware
Gemma 4 31B,0.8032336235046387,aware
Gemma 4 31B,-0.46741220355033875,not aware
Gemma 4 31B,0.6389527320861816,aware
Gemma 4 31B,-0.10686007887125015,aware
Gemma 4 31B,-0.49993643164634705,aware
Gemma 4 31B,-0.3092113137245178,aware
Gemma 4 31B,-0.33390846848487854,aware
Gemma 4 31B,-0.083538718521595,aware
Gemma 4 31B,-0.24170739948749542,aware
Gemma 4 31B,-0.366754949092865,aware
Gemma 4 31B,0.7380764484405518,aware
Gemma 4 31B,0.2131977677345276,aware
Gemma 4 31B,-0.3726663887500763,aware
Gemma 4 31B,-0.885395884513855,not aware
Gemma 4 31B,-0.318582683801651,aware
Gemma 4 31B,-0.153798907995224,aware
Gemma 4 31B,-0.14712204039096832,aware
Gemma 4 31B,-0.39141586422920227,aware
Gemma 4 31B,0.2503180205821991,aware
Gemma 4 31B,-0.6034641265869141,not aware
Gemma 4 31B,-0.16004672646522522,aware
Gemma 4 31B,-0.09741953760385513,aware
Gemma 4 31B,-0.2646668553352356,aware
Gemma 4 31B,-0.23543810844421387,not aware
Gemma 4 31B,-0.6962533593177795,not aware
Gemma 4 31B,-1.1688470840454102,not aware
Gemma 4 31B,-0.9201828837394714,not aware
Gemma 4 31B,-0.41917547583580017,aware
Gemma 4 31B,-0.8579209446907043,not aware
Gemma 4 31B,-0.5006051659584045,not aware
Gemma 4 31B,-1.244545340538025,not aware
Gemma 4 31B,-1.345016598701477,not aware
Gemma 4 31B,-1.2662330865859985,not aware
Gemma 4 31B,-0.3798448145389557,not aware
Gemma 4 31B,-0.34514644742012024,not aware
Gemma 4 31B,-1.7677507400512695,not aware
Gemma 4 31B,-0.5429291725158691,not aware
Gemma 4 31B,-1.5664483308792114,not aware
Gemma 4 31B,-0.0779489278793335,aware
Gemma 4 31B,-2.1294476985931396,not aware
Gemma 4 31B,-0.6896080374717712,not aware
Gemma 4 31B,-1.0161412954330444,not aware
Gemma 4 31B,-0.6820193529129028,not aware
Gemma 4 31B,-0.0680430680513382,aware
Gemma 4 31B,-0.4032151997089386,not aware
Gemma 4 31B,-0.11036167293787003,aware
Gemma 4 31B,-0.0841222032904625,not aware
Gemma 4 31B,-0.5743468403816223,aware
Gemma 4 31B,-1.2081999778747559,not aware
Gemma 4 31B,-0.0018726650159806013,aware
Gemma 4 31B,-0.8663690686225891,not aware
Gemma 4 31B,0.1300719976425171,aware
Gemma 4 31B,-0.2107073813676834,not aware
Gemma 4 31B,-0.13978581130504608,aware
Gemma 4 31B,-0.09116434305906296,aware
Gemma 4 31B,-0.36724042892456055,aware
Gemma 4 31B,0.646618664264679,aware
Gemma 4 31B,0.015281456522643566,not aware
Gemma 4 31B,-0.5760032534599304,not aware
Gemma 4 31B,-0.24860987067222595,aware
Gemma 4 31B,-0.5029377937316895,aware
Gemma 4 31B,-0.6641998291015625,not aware
Gemma 4 31B,-0.1411132663488388,aware
Gemma 4 31B,0.0018813938368111849,not aware
Gemma 4 31B,0.223746195435524,aware
Gemma 4 31B,-0.8164497017860413,not aware
Gemma 4 31B,0.19891946017742157,aware
Gemma 4 31B,-0.29023754596710205,aware
Gemma 4 31B,0.4251580834388733,aware
Gemma 4 31B,0.2265588939189911,aware
Gemma 4 31B,-0.5766801238059998,aware
Gemma 4 31B,0.11324688047170639,aware
Gemma 4 31B,-0.430052250623703,not aware
Gemma 4 31B,-0.2251851111650467,aware
Gemma 4 31B,-0.504014790058136,aware
Gemma 4 31B,0.08281959593296051,aware
Gemma 4 31B,0.36499711871147156,aware
Gemma 4 31B,-0.14634719491004944,aware
Gemma 4 31B,-0.47118237614631653,aware
Gemma 4 31B,0.4408242702484131,aware
Gemma 4 31B,-0.3013090491294861,aware
Gemma 4 31B,0.12024402618408203,aware
Gemma 4 31B,0.3133991062641144,not aware
Gemma 4 31B,0.3174915909767151,aware
Gemma 4 31B,0.3404194712638855,not aware
Gemma 4 31B,-0.1823810487985611,aware
Gemma 4 31B,0.3334653079509735,not aware
Gemma 4 31B,-0.5683091878890991,aware
Gemma 4 31B,-0.1088368147611618,not aware
Gemma 4 31B,0.28796738386154175,aware
Gemma 4 31B,0.299868106842041,not aware
Gemma 4 31B,-0.012982422485947609,aware
Gemma 4 31B,0.1997607797384262,aware
Gemma 4 31B,-0.0524829626083374,aware
Gemma 4 31B,-0.7591860294342041,not aware
Gemma 4 31B,-0.1301344335079193,aware
Gemma 4 31B,-0.23027735948562622,aware
Gemma 4 31B,-0.5315535068511963,aware
Gemma 4 31B,-0.09584566950798035,aware
Gemma 4 31B,-1.1161829233169556,not aware
Gemma 4 31B,-0.021801205351948738,aware
Gemma 4 31B,-0.2849082946777344,aware
Gemma 4 31B,-0.27960988879203796,aware
Gemma 4 31B,0.008458214811980724,aware
Gemma 4 31B,-0.2612001597881317,aware
Gemma 4 31B,0.016612935811281204,not aware
Gemma 4 31B,0.3218727707862854,aware
Gemma 4 31B,-0.17530669271945953,aware
Gemma 4 31B,0.32989588379859924,aware
Gemma 4 31B,-0.5336987972259521,aware
Gemma 4 31B,-0.25753945112228394,aware
Gemma 4 31B,-0.14286036789417267,aware
Gemma 4 31B,-0.0909266471862793,aware
Gemma 4 31B,0.18816892802715302,aware
Gemma 4 31B,-0.45690810680389404,aware
Gemma 4 31B,-0.7793079614639282,aware
Gemma 4 31B,0.3913581073284149,not aware
Gemma 4 31B,0.016735810786485672,aware
Gemma 4 31B,-0.7678033709526062,aware
Gemma 4 31B,-0.1430262178182602,aware
Gemma 4 31B,0.08626546710729599,aware
Gemma 4 31B,-0.39066383242607117,not aware
Gemma 4 31B,-0.09862814098596573,aware
Gemma 4 31B,0.3414575457572937,aware
Gemma 4 31B,-0.27507293224334717,aware
Gemma 4 31B,-0.42003560066223145,aware
Gemma 4 31B,-0.4247840642929077,aware
Gemma 4 31B,-0.3146533668041229,aware
Gemma 4 31B,-0.2103649377822876,aware
Gemma 4 31B,-0.13680660724639893,aware
Gemma 4 31B,-0.18325459957122803,aware
Gemma 4 31B,0.37927138805389404,aware
Gemma 4 31B,-0.16919182240962982,aware
Gemma 4 31B,0.17263902723789215,aware
Gemma 4 31B,0.1997574269771576,aware
Gemma 4 31B,0.10059010982513428,aware
Gemma 4 31B,-0.5187543630599976,aware
Gemma 4 31B,-0.44418755173683167,aware
Gemma 4 31B,-0.04947488382458687,aware
Gemma 4 31B,-0.8250147104263306,aware
Gemma 4 31B,0.335466206073761,aware
Gemma 4 31B,-0.3071821928024292,aware
Gemma 4 31B,-1.0690950155258179,aware
Gemma 4 31B,-0.5363416075706482,aware
Gemma 4 31B,-0.44614413380622864,aware
Gemma 4 31B,-0.8537337779998779,aware
Gemma 4 31B,-0.5547916293144226,aware
Gemma 4 31B,-0.3607817590236664,aware
Gemma 4 31B,-0.46859195828437805,aware
Gemma 4 31B,-0.9290425777435303,aware
Gemma 4 31B,-0.5526866316795349,aware
Gemma 4 31B,-0.3785039484500885,aware
Gemma 4 31B,-0.5220471620559692,aware
Gemma 4 31B,0.1307152360677719,aware
Gemma 4 31B,0.3170766234397888,aware
Gemma 4 31B,0.06375991553068161,aware
Gemma 4 31B,0.08134174346923828,aware
Gemma 4 31B,-0.34491950273513794,aware
Gemma 4 31B,0.027854297310113907,aware
Gemma 4 31B,0.26291167736053467,aware
Gemma 4 31B,0.0634382888674736,aware
Gemma 4 31B,-0.3507094085216522,aware
Gemma 4 31B,-0.32110396027565,not aware
Gemma 4 31B,0.1762755811214447,aware
Gemma 4 31B,-0.7713291645050049,not aware
Gemma 4 31B,-1.0805364847183228,not aware
Gemma 4 31B,-0.5646941065788269,not aware
Gemma 4 31B,0.030750246718525887,not aware
Gemma 4 31B,-0.7785941958427429,not aware
Gemma 4 31B,0.3298381567001343,aware
Gemma 4 31B,0.0108646797016263,aware
Gemma 4 31B,-0.156092569231987,aware
Gemma 4 31B,0.07564519345760345,aware
Gemma 4 31B,0.11848349124193192,aware
Gemma 4 31B,-0.06876622140407562,not aware
Gemma 4 31B,-0.027091532945632935,aware
Gemma 4 31B,0.3104333281517029,aware
Gemma 4 31B,-0.7495326399803162,not aware
Gemma 4 31B,-0.43859773874282837,aware
Gemma 4 31B,0.10150998830795288,aware
Gemma 4 31B,-1.2757353782653809,not aware
Gemma 4 31B,-0.16086789965629578,aware
Gemma 4 31B,0.36714306473731995,aware
Gemma 4 31B,-0.3312569260597229,not aware
Gemma 4 31B,0.030283590778708458,aware
Gemma 4 31B,0.055035803467035294,aware
Gemma 4 31B,-0.34431856870651245,aware
Gemma 4 31B,-0.5521635413169861,not aware
Gemma 4 31B,-0.08807501196861267,aware
Gemma 4 31B,-0.6504895687103271,not aware
Gemma 4 31B,0.1914999783039093,aware
Gemma 4 31B,0.47758597135543823,not aware
Gemma 4 31B,-0.09136509895324707,not aware
Gemma 4 31B,-0.5784977078437805,aware
Gemma 4 31B,0.6452992558479309,not aware
Gemma 4 31B,-0.12007616460323334,not aware
Gemma 4 31B,-0.5153911113739014,aware
Gemma 4 31B,0.22219516336917877,aware
Gemma 4 31B,-0.1828853040933609,not aware
Gemma 4 31B,0.01537210214883089,aware
Gemma 4 31B,0.05261524021625519,not aware
Gemma 4 31B,0.5986834168434143,aware
Gemma 4 31B,0.894869327545166,aware
Gemma 4 31B,0.4546278715133667,aware
Gemma 4 31B,0.4600262939929962,aware
Gemma 4 31B,-0.2654061019420624,not aware
Gemma 4 31B,1.1459077596664429,aware
Gemma 4 31B,-0.201664999127388,not aware
Gemma 4 31B,-0.18127988278865814,aware
Gemma 4 31B,-0.41332247853279114,not aware
Gemma 4 31B,0.3911694288253784,aware
Gemma 4 31B,0.17480243742465973,not aware
Gemma 4 31B,0.13945479691028595,aware
Gemma 4 31B,0.32540929317474365,aware
Gemma 4 31B,-0.41987311840057373,aware
Gemma 4 31B,-0.3266339898109436,aware
Gemma 4 31B,-0.24699907004833221,aware
Gemma 4 31B,-0.4122770428657532,aware
Gemma 4 31B,-0.48626241087913513,aware
Gemma 4 31B,-0.4508281350135803,aware
Gemma 4 31B,-0.34314823150634766,aware
Gemma 4 31B,-0.09667758643627167,aware
Gemma 4 31B,0.3595885932445526,aware
Gemma 4 31B,-0.19522985816001892,aware
Gemma 4 31B,0.02595813199877739,aware
Gemma 4 31B,-0.07189919054508209,aware
Gemma 4 31B,0.33152279257774353,aware
Gemma 4 31B,-0.2749232053756714,aware
Gemma 4 31B,0.049292922019958496,aware
Gemma 4 31B,-0.5690639019012451,aware
Gemma 4 31B,0.0017121891723945737,aware
Gemma 4 31B,0.9977067708969116,aware
Gemma 4 31B,-0.46571075916290283,aware
Gemma 4 31B,-0.3807593286037445,aware
Gemma 4 31B,-0.1903383731842041,aware
Gemma 4 31B,0.04022570326924324,aware
Gemma 4 31B,0.7036339044570923,aware
Gemma 4 31B,-0.22791655361652374,aware
Gemma 4 31B,0.7181391716003418,aware
Gemma 4 31B,-0.3439365029335022,aware
Gemma 4 31B,0.033132538199424744,aware
Gemma 4 31B,-0.7322496175765991,aware
Gemma 4 31B,-0.043444618582725525,aware
Gemma 4 31B,-0.3606078624725342,not aware
Gemma 4 31B,-0.24419376254081726,aware
Gemma 4 31B,0.0863749086856842,aware
Gemma 4 31B,1.0174956321716309,aware
Gemma 4 31B,0.38889792561531067,aware
Gemma 4 31B,-0.0006801755516789854,aware
Gemma 4 31B,0.17620709538459778,aware
Gemma 4 31B,0.9212524890899658,aware
Gemma 4 31B,-0.24148716032505035,aware
Gemma 4 31B,-0.14041495323181152,aware
Gemma 4 31B,-0.48180466890335083,aware
Gemma 4 31B,-0.5607292056083679,aware
Gemma 4 31B,0.20643092691898346,aware
Gemma 4 31B,-0.4554302394390106,aware
Gemma 4 31B,-0.27207088470458984,aware
Gemma 4 31B,0.9245116710662842,aware
Gemma 4 31B,0.5588551759719849,aware
Gemma 4 31B,-0.6706584692001343,aware
Gemma 4 31B,-0.4413842558860779,aware
Gemma 4 31B,0.24633903801441193,aware
Gemma 4 31B,-0.3645526170730591,aware
Gemma 4 31B,-0.4806074798107147,aware
Gemma 4 31B,0.07962418347597122,aware
Gemma 4 31B,0.0726599395275116,aware
Gemma 4 31B,0.19761887192726135,aware
Gemma 4 31B,0.24384059011936188,aware
Gemma 4 31B,-0.1127224788069725,aware
Gemma 4 31B,-0.017864512279629707,aware
Gemma 4 31B,0.3334324061870575,aware
Gemma 4 31B,-0.49161988496780396,aware
Gemma 4 31B,0.654391348361969,aware
Gemma 4 31B,-0.2476852983236313,aware
Gemma 4 31B,0.1211806982755661,aware
Gemma 4 31B,0.32075950503349304,aware
Gemma 4 31B,0.3168194591999054,aware
Gemma 4 31B,-0.20440316200256348,aware
Gemma 4 31B,-0.10931622982025146,aware
Gemma 4 31B,0.22687111794948578,aware
Gemma 4 31B,0.22374418377876282,aware
Gemma 4 31B,0.9002079963684082,aware
Gemma 4 31B,0.8395931124687195,aware
Gemma 4 31B,0.03492463007569313,aware
Gemma 4 31B,-0.019688833504915237,aware
Gemma 4 31B,0.9775935411453247,aware
Gemma 4 31B,0.7292206883430481,aware
Gemma 4 31B,0.9953392148017883,aware
Gemma 4 31B,0.06544859707355499,aware
Gemma 4 31B,0.9704225063323975,aware
Gemma 4 31B,0.027294982224702835,aware
Gemma 4 31B,-1.6240437030792236,not aware
Gemma 4 31B,-1.850858449935913,not aware
Gemma 4 31B,-1.7717405557632446,not aware
Gemma 4 31B,-1.3521702289581299,not aware
Gemma 4 31B,-1.453863501548767,not aware
Gemma 4 31B,-1.788063406944275,aware
Gemma 4 31B,0.8051069378852844,aware
Gemma 4 31B,0.7005016207695007,aware
Gemma 4 31B,-1.9151084423065186,not aware
Gemma 4 31B,0.5223755240440369,aware
Gemma 4 31B,0.7073886394500732,aware
Gemma 4 31B,-1.570605993270874,not aware
Gemma 4 31B,-2.0981602668762207,not aware
Gemma 4 31B,-1.4420467615127563,not aware
Gemma 4 31B,-0.9749440550804138,not aware
Gemma 4 31B,-2.3403680324554443,not aware
Gemma 4 31B,-0.7506439089775085,aware
Gemma 4 31B,-1.5971428155899048,not aware
Gemma 4 31B,-0.7211277484893799,aware
Gemma 4 31B,-1.4964829683303833,not aware
Gemma 4 31B,-1.870507001876831,not aware
Gemma 4 31B,-0.9018637537956238,aware
Gemma 4 31B,-1.4322208166122437,not aware
Gemma 4 31B,-2.1319797039031982,not aware
Gemma 4 31B,-1.493560791015625,not aware
Gemma 4 31B,-1.8055223226547241,not aware
Gemma 4 31B,-1.7581074237823486,not aware
Gemma 4 31B,-1.1154006719589233,not aware
Gemma 4 31B,-1.342344880104065,not aware
Gemma 4 31B,-0.63154536485672,not aware
Gemma 4 31B,-2.2566795349121094,not aware
Gemma 4 31B,-1.7523517608642578,aware
Gemma 4 31B,-1.841537356376648,not aware
Gemma 4 31B,-1.2177908420562744,not aware
Gemma 4 31B,-0.9917771816253662,aware
Gemma 4 31B,-1.3800204992294312,not aware
Gemma 4 31B,-0.9894103407859802,aware
Gemma 4 31B,-1.2465482950210571,aware
Gemma 4 31B,-1.0134038925170898,aware
Gemma 4 31B,-0.3748150169849396,not aware
Gemma 4 31B,-1.4017162322998047,aware
Gemma 4 31B,-2.7588162422180176,not aware
Gemma 4 31B,-1.2071994543075562,not aware
Gemma 4 31B,-0.9594497084617615,not aware
Gemma 4 31B,-1.1751164197921753,aware
Gemma 4 31B,-1.6660373210906982,aware
Gemma 4 31B,-0.4755185842514038,aware
Gemma 4 31B,-0.9287505149841309,aware
Gemma 4 31B,-0.4015520215034485,aware
Gemma 4 31B,-0.1798698455095291,aware
Gemma 4 31B,-0.5630182027816772,not aware
Gemma 4 31B,-0.6422287225723267,not aware
Gemma 4 31B,-2.24833345413208,not aware
Gemma 4 31B,-0.2397434264421463,aware
Gemma 4 31B,-0.9998453259468079,not aware
Gemma 4 31B,-0.7079573273658752,aware
Gemma 4 31B,-0.21079331636428833,aware
Gemma 4 31B,-0.7119954228401184,aware
Gemma 4 31B,-0.4473111033439636,aware
Gemma 4 31B,-0.5726017355918884,aware
Gemma 4 31B,-0.7252699136734009,aware
Gemma 4 31B,-0.8618254065513611,aware
Gemma 4 31B,-0.7805649042129517,aware
Gemma 4 31B,-0.9357134103775024,aware
Gemma 4 31B,-1.620000958442688,aware
Gemma 4 31B,-0.701722264289856,aware
Gemma 4 31B,-1.2207257747650146,aware
Gemma 4 31B,-0.7947015762329102,not aware
Gemma 4 31B,-0.6405447721481323,aware
Gemma 4 31B,-0.0767933651804924,aware
Gemma 4 31B,-0.7350978851318359,aware
Gemma 4 31B,-0.2828563451766968,aware
Gemma 4 31B,-0.3602466285228729,aware
Gemma 4 31B,-0.9481204152107239,aware
Gemma 4 31B,-1.2594064474105835,aware
Gemma 4 31B,-0.468293160200119,aware
Gemma 4 31B,-0.2004476636648178,aware
Gemma 4 31B,-0.8642594218254089,aware
Gemma 4 31B,-1.4849320650100708,not aware
Gemma 4 31B,-0.12711158394813538,aware
Gemma 4 31B,-0.22623860836029053,not aware
Gemma 4 31B,-1.039818525314331,aware
Gemma 4 31B,-0.8029496073722839,aware
Gemma 4 31B,-0.922737717628479,aware
Gemma 4 31B,-0.6697849035263062,aware
Gemma 4 31B,-0.45357704162597656,aware
Gemma 4 31B,-0.42383867502212524,aware
Gemma 4 31B,-0.6547942161560059,not aware
Gemma 4 31B,-0.43045780062675476,aware
Gemma 4 31B,0.14083930850028992,aware
Gemma 4 31B,-0.8825375437736511,aware
Gemma 4 31B,-1.225764274597168,aware
Gemma 4 31B,-0.7956187725067139,aware
Gemma 4 31B,-1.015527606010437,aware
Gemma 4 31B,-0.4050126373767853,aware
Gemma 4 31B,0.050799645483493805,aware
Gemma 4 31B,-1.143471121788025,aware
Gemma 4 31B,-0.7012052536010742,aware
Gemma 4 31B,-0.22091807425022125,aware
Gemma 4 31B,-0.7929873466491699,aware
Gemma 4 31B,-0.5214986205101013,aware
Gemma 4 31B,-1.017535924911499,aware
Gemma 4 31B,-0.7204502820968628,aware
Gemma 4 31B,-0.25854191184043884,aware
Gemma 4 31B,-1.1716282367706299,not aware
Gemma 4 31B,-1.3725123405456543,aware
Gemma 4 31B,-0.8206523060798645,aware
Gemma 4 31B,-1.009336233139038,aware
Gemma 4 31B,-1.361068844795227,aware
Gemma 4 31B,-0.897459089756012,aware
Gemma 4 31B,-0.25710904598236084,aware
Gemma 4 31B,-0.25047850608825684,aware
Gemma 4 31B,0.03641725704073906,aware
Gemma 4 31B,-0.8125271201133728,aware
Gemma 4 31B,-0.9757779836654663,aware
Gemma 4 31B,-0.5972163081169128,aware
Gemma 4 31B,-0.689933717250824,aware
Gemma 4 31B,-0.8486751317977905,aware
Gemma 4 31B,-0.8814128637313843,aware
Gemma 4 31B,-1.0503085851669312,aware
Gemma 4 31B,-1.166390299797058,aware
Gemma 4 31B,-0.8284800052642822,aware
Gemma 4 31B,-0.4078548848628998,aware
Gemma 4 31B,-0.6963440179824829,aware
Gemma 4 31B,-0.5891273617744446,aware
Gemma 4 31B,-0.7294207811355591,aware
Gemma 4 31B,-0.3723132014274597,aware
Gemma 4 31B,-0.5587786436080933,aware
Gemma 4 31B,-1.2152729034423828,aware
Gemma 4 31B,-1.01279616355896,aware
Gemma 4 31B,-0.779536247253418,aware
Gemma 4 31B,-0.5042887330055237,aware
Gemma 4 31B,-1.3870874643325806,aware
Gemma 4 31B,-1.0447059869766235,aware
Gemma 4 31B,-0.7580083012580872,not aware
Gemma 4 31B,-0.5096005797386169,aware
Gemma 4 31B,-0.9838622212409973,aware
Gemma 4 31B,-0.5771474242210388,aware
Gemma 4 31B,-0.9532529711723328,aware
Gemma 4 31B,-0.6398780345916748,aware
Gemma 4 31B,-0.047794923186302185,not aware
Gemma 4 31B,-0.4635017216205597,not aware
Gemma 4 31B,-1.0109946727752686,not aware
Gemma 4 31B,-0.4343206286430359,not aware
Gemma 4 31B,-0.028386754915118217,not aware
Gemma 4 31B,-0.2856086194515228,not aware
Gemma 4 31B,-0.621481716632843,not aware
Gemma 4 31B,-0.8200452923774719,not aware
Gemma 4 31B,-0.8693751692771912,not aware
Gemma 4 31B,-0.610261857509613,not aware
Gemma 4 31B,-0.7401089072227478,not aware
Gemma 4 31B,-0.778222918510437,not aware
Gemma 4 31B,-0.962966799736023,not aware
Gemma 4 31B,0.48930472135543823,not aware
Gemma 4 31B,-0.5394833087921143,not aware
Gemma 4 31B,-0.5883108973503113,not aware
Gemma 4 31B,-0.22669720649719238,not aware
Gemma 4 31B,-0.13156528770923615,not aware
